AccZ_second,MagX_second,AccZ_fourth,Mag_XZ,GyroX_fourth,Acc_YZ,Gyro_YZ,GyroY_second,MagY_second,Mag_YZ,MagZ_third,MagY_third,AccZ_third,MagX_first,AccX_second,MagX_fourth,MagY_fourth,AccY_fourth,GyroZ_first,MagZ_fourth,GyroX_third,GyroY_third,AccX_first,AccX_fourth,AccX_third,MagZ_first,AccZ_first,GyroX_first,Gyro_XZ,Gyro_XY,MagZ_second,GyroZ_third,Acc_XY,Acc_XZ,GyroZ_fourth,Mag_XY,AccY_third,AccY_second,GyroY_first,GyroY_fourth,GyroX_second,GyroZ_second,MagX_third,AccY_first,MagY_first,label
1432.4189712028301,0.0,7.742873440956014,,28.37136327732487,,,38531.578123166953,0.0,,0.0,0.0,-0.14856015786831026,0.0,514.44618188469747,-3.0,-3.0,38.655025840703004,4.4990569023569016,-3.0,-3.7395398391670915,1.041722777072497,1.9580070707070703,28.44066282041537,-0.5485749078153154,0.0,7.1639858585858596,5.1348855218855194,,,0.0,1.3699243277611142,,,8.251772380544775,,4.300227133198941,341.80078828231223,-1.4761424242424255,4.921380100528749,20178.912525110598,1518.7269992934287,0.0,-0.11512861952861979,0.0, -0.000000
1365.2098842312662,0.0,7.098573089025807,,19.994336442168287,,,36790.304717610758,0.0,,0.0,0.0,0.42980188620823573,0.0,612.19807828306489,-3.0,-3.0,44.24796189077541,-6.3594903654485053,-3.0,-2.2821329205319763,0.8830481284458832,-2.7804235880398678,20.69739268207215,-1.7817295024856017,0.0,-3.4892335548172757,-7.5550993355481753,,,0.0,1.9584135658709447,,,7.742217349228293,,-0.19226791842970997,330.53712611074246,2.2656156146179365,4.807052863320002,27866.027856443325,1031.9487845329636,0.0,-0.16350465116279084,0.0,  0.000000
1429.3107230532894,0.0,6.810318897839631,,11.228115838200138,,,33476.962072403192,0.0,,0.0,0.0,0.4268316495343388,0.0,522.98209011894789,-3.0,-3.0,37.50791251932109,13.035975333333335,-3.0,-1.0167053138430882,1.6136627903854226,0.27996233333333337,24.776715133505856,1.4932873286845887,0.0,-2.8967619999999994,-3.0932903333333313,,,0.0,1.803004781179453,,,3.354701190189304,,-2.439911933091996,444.51077831463152,8.1508146666666619,7.216393277517792,46372.950710118734,5573.5617086165912,0.0,0.5088486666666665,0.0,  0.000000
1514.2461981288982,0.0,6.065244993885727,,16.70609952476863,,,45658.414617447546,0.0,,0.0,0.0,0.9463292039334146,0.0,511.21927844501073,-3.0,-3.0,31.45119055642295,11.173375999999998,-3.0,-1.489862080775438,0.552872772604054,0.10411600000000006,27.254743654235092,-1.837397946472915,0.0,10.269051333333334,9.3142293333333335,,,0.0,-1.0355390998779677,,,4.320070862936736,,-0.17791674294698492,572.69568377512212,4.2152456666666724,3.389897086861767,31138.693716383539,1708.159754977024,0.0,0.059776666666666735,0.0, -0.000000
1697.423633262144,0.0,6.817501096347156,,21.68989710116272,,,30169.853405014506,0.0,,0.0,0.0,-1.121907615855507,0.0,630.96599321809708,-3.0,-3.0,24.975606448609415,18.675810666666671,-3.0,-3.751076716159537,1.3733061142541754,1.2940516666666668,23.919411037569493,-0.6995980788295025,0.0,1.8477170000000001,-11.032928333333333,,,0.0,0.2671151936786753,,,6.821600239670678,,-2.171880744667953,610.58100740951136,7.6294700000000013,5.47290986539563,56378.811985607768,5593.7856004846853,0.0,-0.84422866666666674,0.0, -0.000000
924.11096441857944,0.0,11.106255683743315,,37.64434617714349,,,22449.604169577375,0.0,,0.0,0.0,-1.3013719692675088,0.0,479.87554840810793,-3.0,-3.0,41.47515110415267,5.8002039999999999,-3.0,-3.3616127252984103,1.4386351758157563,-0.93705766666666612,31.79693443548893,1.760398259692654,0.0,-9.9448426666666663,-5.1213410000000019,,,0.0,1.368744594948057,,,3.3049345950815567,,-3.36526576886545,450.70629778188265,-5.2666660000000016,5.957503669763838,30095.171512902285,2640.7455419828511,0.0,-1.2492279999999998,0.0,  0.000000
1257.1009951599399,0.0,7.8109346656690395,,29.68461580290581,,,31444.86998446393,0.0,,0.0,0.0,0.7476224965748701,0.0,375.24816050022224,-3.0,-3.0,53.96158981667065,-0.25446933333333333,-3.0,-4.127602683879059,0.9454318384106437,0.040713333333333095,30.693350725547845,-4.253628795027838,0.0,5.6535903333333328,4.568295,,,0.0,-0.23910930508477915,,,22.774773289604628,,0.02305801981391023,377.77797207800626,0.15975600000000062,4.743049013747874,47737.152383449938,1512.1852399031266,0.0,-0.89077066666666682,0.0, -0.000000
1854.5889036307522,0.0,6.786689818999077,,32.39947347225379,,,35284.191139121875,0.0,,0.0,0.0,-1.0738345654621744,0.0,554.30446225471712,-3.0,-3.0,29.305729734646654,-5.827787878787877,-3.0,-4.424303052829794,0.8996437604118805,3.4005710437710435,25.641487078462358,1.5031755560145317,0.0,1.0381952861952857,8.9560232323232327,,,0.0,-4.114345180455662,,,30.191515610706638,,0.20380608926498575,623.47032669426676,-2.4831649831649893,4.235646860994043,18335.704481053101,3256.2642427051728,0.0,0.69194579124579092,0.0, -0.000000
1511.9634339021625,0.0,6.2367274077613,,19.90385919709024,,,42852.150329060918,0.0,,0.0,0.0,0.14940241985485078,0.0,598.27827343190006,-3.0,-3.0,74.80789609217672,-11.142278666666664,-3.0,-2.9854030723217453,0.6368863506251635,-2.4407300000000003,19.700881154032633,-0.37870384948728963,0.0,-5.6110520000000008,-9.9499986666666675,,,0.0,2.1162480100353753,,,5.499200232306631,,0.20235032784168389,230.59264932333153,0.98008233333333616,4.659699467790502,22164.025399731665,2868.9606839408116,0.0,0.76946533333333322,0.0,  0.000000
1343.9610201515322,0.0,5.279464205873252,,16.855748479279008,,,33016.770243912099,0.0,,0.0,0.0,-0.7022083884123795,0.0,313.7363816829116,-3.0,-3.0,51.217565446231994,4.7440675585284255,-3.0,1.2827328507355333,1.185727875581787,-0.13644247491638778,12.47320169815026,1.4358076779137812,0.0,-7.5392856187290969,-2.3970127090301063,,,0.0,1.733621343867566,,,5.186667778180915,,-2.6729913164472356,317.05456375101937,14.709398662207358,5.8919892384895665,29236.007308027125,8128.6072062335634,0.0,-0.16764347826086942,0.0,  0.000000
1558.6733436238333,0.0,7.9465030069475375,,22.968055141245802,,,40244.173874542554,0.0,,0.0,0.0,-0.6600224013260103,0.0,419.25500706263597,-3.0,-3.0,38.66648589698141,1.5203226666666665,-3.0,-3.4977956913668025,0.608837964744329,2.0825579999999997,26.498906428149393,2.6237006838959087,0.0,6.4781163333333325,-2.6327216666666655,,,0.0,-1.706472069535471,,,9.85839117287715,,0.4215116331867131,389.56317086161818,4.4556909999999972,3.322975448661829,31012.625056586097,1433.5207258411531,0.0,0.75573533333333309,0.0, -0.000000
1627.7548681095798,0.0,6.064425739907302,,23.53948183763681,,,38356.066677909621,0.0,,0.0,0.0,0.16098563664684437,0.0,658.03941926693335,-3.0,-3.0,39.1143466410424,8.0428859999999993,-3.0,-3.589561185098659,0.6876299992377246,1.4887599999999999,24.20534435833907,0.4309517136535937,0.0,7.2403363333333317,-12.190649666666665,,,0.0,2.3314310052964324,,,6.1159129189168215,,1.0681167676858283,406.0350353352145,1.3205266666666589,4.673906923228601,46281.994364546372,3546.9519018748706,0.0,-0.34436233333333321,0.0, -0.000000
1095.5026653983614,0.0,9.100508550562086,,9.695796775205007,,,31472.435850677113,0.0,,0.0,0.0,-0.11047453174530114,0.0,384.42197835442391,-3.0,-3.0,62.31580905390385,-4.2148093023255804,-3.0,-1.7774251275268595,0.9593244065851091,-0.76343986710963463,33.87382828808589,0.25278663164795434,0.0,-7.556786710963455,3.4628461794019914,,,0.0,1.8619394254701396,,,3.6919628693536533,,1.8889744976269316,311.56091331755238,1.234300332225913,3.9568464750201535,22147.371591782416,1363.7384656398472,0.0,0.28073720930232571,0.0,  0.000000
1132.3446215488261,0.0,6.400129938005259,,37.21742486869973,,,27305.512033550753,0.0,,0.0,0.0,0.15217352419883642,0.0,530.30765808312481,-3.0,-3.0,38.2706894518178,0.90426933333333448,-3.0,-4.705011741389791,1.6375966440461305,0.90382466666666672,27.835201470021865,-0.4466227180744603,0.0,4.994352666666666,5.4229673333333324,,,0.0,-1.119395041473876,,,29.218020961510277,,-1.2799647983896876,422.45313138205813,0.66890366666667134,6.284120231826327,41632.794025744595,1530.5148872086595,0.0,-0.38152466666666662,0.0, -0.000000
1205.9798716625658,0.0,8.39813618307836,,45.353253660743015,,,30910.290501295567,0.0,,0.0,0.0,0.9417242633065661,0.0,338.61108058071443,-3.0,-3.0,37.633230458528665,-12.753961279461278,-3.0,-4.356581493764008,1.0918297144544142,1.5199558922558924,25.140448462729882,0.4140597781251297,0.0,6.0844784511784509,1.1343114478114462,,,0.0,-8.507309856829867,,,105.5424291267344,,1.218603156543548,423.99728619262203,-7.157550168350169,4.772993736423676,18802.421444249761,5532.2224263895105,0.0,0.0055154882154883397,0.0, -0.000000
1667.3770935891746,0.0,5.263044411162728,,6.955013650812701,,,39486.039176673556,0.0,,0.0,0.0,-0.17906807178898415,0.0,761.18625526842425,-3.0,-3.0,36.8891452710593,7.8686916943521563,-3.0,-1.352605784800871,0.5747161163346861,-1.700857475083057,15.731435971498843,-0.1555796974181194,0.0,-7.3346112956810625,-0.60408272425249165,,,0.0,-0.1401761578687545,,,10.890796858559499,,2.212485783917794,452.89115242888806,5.074143853820603,3.8530087767515324,19256.020687276443,4001.2290853609607,0.0,1.0555637873754153,0.0,  0.000000
1524.8100204599211,0.0,6.209734718169619,,3.7654138069228447,,,35770.132768152689,0.0,,0.0,0.0,-0.025352708283858057,0.0,280.73199572036668,-3.0,-3.0,50.071357502127185,7.3449179999999989,-3.0,0.26859715983801696,1.2209382270565412,-1.4856499999999997,33.540257009017786,-1.1195322818476008,0.0,-5.7404176666666675,9.9376020000000018,,,0.0,-2.40223099812902,,,27.432828135202765,,0.9786712438541539,305.66778723893287,2.6920733333333375,6.418534060545737,29371.295115500998,2258.9510811486093,0.0,0.14599933333333306,0.0,  0.000000
1287.4461236616035,0.0,6.452823612237665,,3.1978693117983195,,,36451.071574707057,0.0,,0.0,0.0,-1.546557026785566,0.0,230.91281376153307,-3.0,-3.0,42.971724982238165,13.539236120401341,-3.0,-0.2523016594764203,0.19043999244058876,3.625159866220736,38.524709242895845,2.7111445868936372,0.0,1.4588448160535115,8.5938936454849522,,,0.0,-0.28717329517918044,,,1.0386927145157303,,3.295961633688088,343.55178596766484,2.5422127090301019,3.2452732543687475,16179.133573407551,1636.8491300493308,0.0,0.89776789297658854,0.0, -0.000000
1706.4871338573114,0.0,7.247132229615547,,6.996706011896103,,,28394.817351172645,0.0,,0.0,0.0,-0.8078231144199816,0.0,500.28944802808246,-3.0,-3.0,36.64294781096453,11.643690635451506,-3.0,-1.3477601171126536,1.5636488759088616,1.3663120401337792,30.864303619286474,-0.30513965798658477,0.0,3.5131842809364549,-3.3477441471571892,,,0.0,1.6137553135085976,,,5.029915606493375,,1.7711988385082964,497.47192916211856,-3.5557551839464909,6.408399940501182,25538.691193702001,3634.2606476189094,0.0,0.63789531772575248,0.0, -0.000000
1170.3149588193194,0.0,6.303910029676073,,47.783243123870506,,,28243.666021585912,0.0,,0.0,0.0,1.3632863991468553,0.0,395.84454082258486,-3.0,-3.0,38.06091084053424,0.31951533333333182,-3.0,-5.146812076505617,1.5308943227936669,0.83421866666666666,19.763975367639716,-2.525179878466028,0.0,6.8661726666666665,2.675405999999998,,,0.0,-3.4371748148232206,,,29.121340226051032,,2.2715403965165053,377.86774207404619,3.079880333333334,5.661288875588962,31049.751234530559,1679.3120530459651,0.0,0.088157333333333129,0.0, -0.000000
1314.5779980730199,0.0,10.210878340540802,,8.72028585266555,,,49704.246781363043,0.0,,0.0,0.0,-1.1729399296858138,0.0,631.17421670677106,-3.0,-3.0,26.76005461270942,15.374066666666668,-3.0,-0.698904049112242,2.7368517200214155,4.5827437710437708,23.27333472757149,3.983951433572343,0.0,5.0787572390572384,0.70440067340066836,,,0.0,3.5334342278295527,,,41.8814524017386,,2.3814169579342592,693.082804683571,6.6303282828282839,15.68625593104223,18042.00603282384,2758.6428431936029,0.0,0.45131919191919179,0.0, -0.000000
1349.5345876594488,0.0,5.313017848865524,,17.863492972369304,,,33769.618165973821,0.0,,0.0,0.0,0.17745395641323128,0.0,711.62431765675876,-3.0,-3.0,86.06153941058322,1.1800099667774087,-3.0,-3.0930999023083765,0.5522537762547152,-1.4946043189368763,21.628376405823246,-0.9318868475372343,0.0,-5.1690421926910304,-2.7755033222591341,,,0.0,0.44073176708294765,,,5.172761198691074,,-6.7863946376075575,156.32159903833403,2.2109199335548171,3.949738912645759,16381.182577673479,3428.8225474572428,0.0,0.52987109634551499,0.0,  0.000000
1768.0191454269225,0.0,4.27615162019623,,7.9111358094630155,,,40859.418419097063,0.0,,0.0,0.0,-0.2991386643652491,0.0,524.7461317928279,-3.0,-3.0,35.193151290837115,15.499592333333334,-3.0,0.22229984522942361,0.6404720837625915,-1.6207643333333335,28.611303150718115,0.12817137184038932,0.0,-6.5337119999999986,11.602029666666667,,,0.0,-0.39517034572624554,,,1.485621049342818,,-1.8195391636464406,419.65717294809718,11.606300666666669,11.331768551590613,43052.895608834151,4451.4026946448412,0.0,-0.40208166666666639,0.0,  0.000000
1581.8249352183759,0.0,6.775901253982584,,16.207110645618876,,,46031.366827630474,0.0,,0.0,0.0,-0.3719827945823742,0.0,419.88288454068652,-3.0,-3.0,44.45327900512926,-6.1977613333333332,-3.0,3.011494691791372,0.6025625390762925,3.0123203333333337,33.475651559894494,1.6712398877646126,0.0,7.4052679999999995,15.493090333333333,,,0.0,0.24479811531749343,,,2.483988599356043,,4.802225662516193,222.83712228063058,3.8426819999999982,3.5442804855383105,21561.459795289942,2896.6950033871044,0.0,1.2649983333333332,0.0, -0.000000
1358.959648154656,0.0,7.686988399790254,,31.430322667266665,,,38162.951379253114,0.0,,0.0,0.0,0.5413305604841199,0.0,524.88145343449457,-3.0,-3.0,39.79705782336195,10.838821999999999,-3.0,-2.284466258624154,1.1137537523541317,-0.46848566666666691,27.62557947217702,-3.2398527585635244,0.0,6.6662880000000007,-9.2644310000000019,,,0.0,0.3314495013547408,,,5.4114948343878595,,3.175547446989324,466.49218968332229,4.1630093333333296,5.296868296352345,49834.282256384075,2946.738729607383,0.0,0.93357666666666683,0.0, -0.000000
1548.0785392721464,0.0,6.470690116595186,,4.559458575912438,,,39120.365219007137,0.0,,0.0,0.0,0.2783022531440237,0.0,415.61513309441449,-3.0,-3.0,35.45616063076805,11.560368,-3.0,-0.24991553267309125,1.6297921257952173,-2.3311376666666668,30.88739880451869,-1.274997393755094,0.0,-5.5550073333333332,0.31138199999999716,,,0.0,2.127931971974501,,,3.9602672763784144,,-0.0625189243890592,431.4442934919399,8.989430999999998,6.23698730141888,39691.496448265534,4514.4557835099095,0.0,0.87707366666666642,0.0,  0.000000
932.02885443502362,0.0,13.261429467057585,,10.059159103932554,,,29244.56153272164,0.0,,0.0,0.0,1.300130242963022,0.0,444.03019798451777,-3.0,-3.0,39.7840843887673,0.67680930232558112,-3.0,-1.1193625595370675,-1.7477769971970674,0.77075647840531569,30.787238473458352,1.044048061074844,0.0,-5.9298096345514963,-5.4262205980066458,,,0.0,0.2365551764260739,,,3.079537908708633,,-0.06570549498742526,417.4041927188253,-3.7794697674418596,5.400387707558242,15859.105420599639,2349.086250884764,0.0,0.94426877076411952,0.0,  0.000000
1001.9435437691417,0.0,11.876782061412957,,45.09268257682135,,,24010.875008764539,0.0,,0.0,0.0,-0.2624088451523163,0.0,469.00603281258935,-3.0,-3.0,37.05680517753925,-6.9357736666666669,-3.0,-2.678792532691583,-1.1697498887439395,0.093787999999999747,28.917052827221358,1.4132867538008047,0.0,4.9606749999999993,-4.4327209999999999,,,0.0,-0.48437111759274104,,,3.0988724156275014,,-4.180256043084563,406.22355536372226,1.8766223333333316,4.7628138783040015,48397.031184316853,1869.885589105673,0.0,-1.1984233333333334,0.0, -0.000000
1017.203216654878,0.0,13.513391351585536,,28.589382240905113,,,31988.280437993217,0.0,,0.0,0.0,1.4077514704224856,0.0,551.86337173488175,-3.0,-3.0,25.873962773354798,4.5099367003367021,-3.0,-1.9124057382055466,-0.6574978165783336,0.60777340067340058,22.33331398378091,0.0966105497784927,0.0,7.918664646464646,2.523408080808077,,,0.0,0.40666418248843067,,,7.942480363368388,,-1.4803733276647708,580.40880076958422,7.3759962962962877,3.5759680116206622,42878.476017995556,5608.1892744117504,0.0,-0.35856599326599331,0.0, -0.000000
1325.5693289570827,0.0,8.655085997947362,,34.49174187634758,,,31434.379943497232,0.0,,0.0,0.0,0.654060275852177,0.0,670.83604410628107,-3.0,-3.0,31.35912787252711,-13.941869666666667,-3.0,-2.1670414797589497,-1.3773445975812562,-3.8045623333333332,20.310066844903172,-2.6400997505291466,0.0,-2.3513280000000005,1.2022379999999999,,,0.0,1.072390863350057,,,1.4928604786047108,,0.3906070828316401,433.48449131479236,0.89755866666666706,4.523011264307927,38881.177062668823,2405.4082578160464,0.0,-0.24357099999999998,0.0,  0.000000
1738.43693126822,0.0,7.636806334059466,,10.199618455789384,,,33434.99678006953,0.0,,0.0,0.0,0.5894285808485892,0.0,469.06512846647325,-3.0,-3.0,25.488889805769357,-0.87662700000000016,-3.0,0.17182557933365575,-0.7305312319439047,-2.8138903333333332,26.169351628978884,-3.1284791733316566,0.0,-6.7987036666666656,15.203659666666663,,,0.0,-0.03701503325896275,,,0.6475457748857409,,1.4796489562795918,454.07913867376396,6.1162629999999991,3.5535905427762406,26406.079127516008,5549.6058789456374,0.0,-0.38371166666666656,0.0,  0.000000
1047.0268749083637,0.0,11.809846566246849,,14.396400238723768,,,26359.171493597354,0.0,,0.0,0.0,-0.030008857570532746,0.0,481.25054824662783,-3.0,-3.0,24.479398193907745,-33.550406000000002,-3.0,-1.6077673720608572,-1.2811450697891649,2.9852023333333335,25.586334384147936,3.504728044470797,0.0,5.7688283333333326,-10.402438666666663,,,0.0,-0.8742813888186386,,,1.2956840897621236,,-0.6017405563090843,542.69089703008126,-3.3859746666666677,5.643652720441603,111268.38970950351,8056.0070170178315,0.0,-0.22526233333333331,0.0, -0.000000
1663.3951146158468,0.0,7.794884625382288,,21.464725687711958,,,37170.786694649374,0.0,,0.0,0.0,0.056674535369798856,0.0,480.95572038986001,-3.0,-3.0,20.30878451754294,6.7562999999999995,-3.0,-2.892690356179346,-1.4500883110853215,1.4669436666666671,21.71584563060156,-1.0736701836503206,0.0,5.3628363333333331,-5.1152436666666654,,,0.0,-0.3642754557966958,,,5.1848895935288475,,1.7053355043794258,775.7503684355878,-2.1569110000000014,6.809551381278194,62309.732425739254,4206.4606721896671,0.0,1.678832333333333,0.0, -0.000000
940.78762892422208,0.0,17.02490782271678,,37.74893493242922,,,26664.302320395651,0.0,,0.0,0.0,1.6627028652551206,0.0,354.07001397678266,-3.0,-3.0,54.307493531733414,-23.248776666666664,-3.0,-4.041262258182805,-0.1495654694936495,-1.8205219999999998,20.492688534045207,-2.2678568151238396,0.0,-6.5048533333333323,-3.2036540000000007,,,0.0,1.071767987923006,,,6.006893187565121,,-3.1107048377484654,216.26931014301988,8.3420726666666756,4.864406355730697,28659.503147666288,1717.0833998507223,0.0,0.42469633333333334,0.0,  0.000000
854.33818063223441,0.0,10.88265246581133,,32.020960871769965,,,26889.452815300836,0.0,,0.0,0.0,0.6709447969669191,0.0,394.14417471801505,-3.0,-3.0,31.081957403588447,2.4969611295681053,-3.0,-3.7133400970038446,-1.253155806970163,0.78709501661129544,22.088791969550737,2.137676803128322,0.0,4.3472049833887043,2.0435933554817267,,,0.0,-0.3990027790777214,,,2.641774009134478,,2.6511882922363226,130.086712651612,-2.1971478405315628,5.36323343920701,21252.350202108457,3540.7994822607811,0.0,0.40193887043189369,0.0, -0.000000
1278.1616288372243,0.0,11.039100755723435,,14.717466405264183,,,32676.284955653678,0.0,,0.0,0.0,0.07395098683448019,0.0,583.74246431812071,-3.0,-3.0,21.13283106674404,-2.9149191919191919,-3.0,-2.908989711773446,-1.1835225280120203,0.28101818181818172,24.67245681723427,-0.5851696880807918,0.0,9.7213750841750848,-1.0747720538720524,,,0.0,-0.8432085973992861,,,5.440991078578911,,-3.118205694191524,825.17979717551827,4.2149161616161654,10.166148857813063,13865.836922423427,3267.2767205594632,0.0,-2.9288915824915818,0.0, -0.000000
1902.7743337506638,0.0,5.445762791349207,,21.71117323450766,,,40357.777184004241,0.0,,0.0,0.0,-0.41127119653199457,0.0,716.5139819330667,-3.0,-3.0,26.641834578011675,-13.537196666666668,-3.0,-2.626299880102437,-1.4952101393931478,-0.099919999999999898,19.172504730754294,-0.05466727356627437,0.0,-6.1170559999999989,-10.305895333333336,,,0.0,1.5448529372510096,,,6.009830344136347,,0.4469703919700835,575.3651937088506,-0.53902433333333344,4.328108721714934,40999.902051814446,2295.5506747629888,0.0,0.93640400000000024,0.0,  0.000000
1643.950964978075,0.0,7.559874269346436,,7.745265573905648,,,45415.939823955145,0.0,,0.0,0.0,-0.48285918852831256,0.0,530.56500383665286,-3.0,-3.0,32.84000359222132,-6.3878043333333316,-3.0,0.21965632798176,-2.491023918148573,0.92766066666666691,25.208625316399488,1.5820693740293277,0.0,-8.772945,7.9951220000000012,,,0.0,0.05389455553768002,,,3.310096670160755,,2.9830114668744927,480.46827403111314,-4.6721553333333308,18.676207560854408,27656.084575737714,1963.5322127511477,0.0,1.1589363333333336,0.0,  0.000000
1190.1951597539419,0.0,10.503442580457362,,17.56485148891756,,,25462.674769972731,0.0,,0.0,0.0,-1.1966231265700435,0.0,346.06569336077172,-3.0,-3.0,39.45690185592286,-0.22790000000000069,-3.0,-1.0713772373570087,-1.312799970891119,0.96467940199335578,18.019108755378237,1.2795277762793267,0.0,2.7891272425249167,-4.031276744186048,,,0.0,-0.72904524936834,,,0.17806781545157957,,-4.9424335291026305,300.88689635938294,-0.15233853820598028,5.802512296851059,12607.839304024974,1537.1308632741527,0.0,-1.3092714285714284,0.0, -0.000000
