AccZ_second,AccZ_first,GyroX_first,GyroZ_first,GyroX_second,GyroY_first,GyroZ_second,GyroY_second,AccX_first,AccY_first,AccX_second,AccY_second,label
4422.146466666667,-140.5,-12124.213333333333,-2611.2000000000003,65970587.599022217,490.65333333333336,3175331.7050000001,80117.948355555563,55.413333333333334,-190.0,745.83775555555542,25778.0,kick
7795.4073499999986,-179.80500000000001,-1800.1599999999999,-490.77500000000003,20283251.25,118.24000000000001,1811110.484375,116141.25,60.265000000000001,-18.0,6834.5705500000004,5482.75,kick
1921.9251440000003,-221.43400000000003,-3789.0599999999999,-869.14999999999986,44777383.040000007,543.13999999999987,2651499.6000000001,909440.63999999966,54.189999999999998,-25.199999999999999,3021.4060400000003,18666.560000000001,kick
