AccZ_second,AccZ_first,GyroX_first,GyroZ_first,GyroX_second,GyroY_first,GyroZ_second,GyroY_second,AccX_first,AccY_first,AccX_second,AccY_second,label
15053.468406122449,-237.0171428571428,-22.017142857142861,-137.43571428571428,18285.801020408162,-18.331428571428571,74321.346938775503,3338.0663265306125,-25.285384615384608,-19.142857142857142,40228.575209467454,4643.6938775510198,wrong_trick
13487.332159763315,-215.04307692307688,-31.660000000000004,43.388461538461542,30323.692307692309,-17.644615384615385,5868.4023668639038,1794.698224852071,66.893076923076933,-25.846153846153847,3957.6767136094672,8393.3609467455626,wrong_trick
23780.425485714288,-230.37999999999997,-167.37428571428572,58.564285714285731,70501.346938775503,3.0257142857142831,19858.204081632655,2690.4897959183677,22.627142857142854,-62.142857142857146,9719.7361632653065,10224.408163265307,wrong_trick
29016.308694750005,-207.02950000000001,-24.760000000000005,82.799999999999997,87171.889999999985,-48.359999999999999,350930.54749999999,42669.089999999997,29.683000000000003,7.4500000000000002,4785.2593909999987,3522.247499999999,wrong_trick
10872.836585937501,-217.43875,153.96499999999997,242.47499999999997,148431.734375,20.740000000000002,979363.734375,8865.5,51.048749999999998,3.375,9212.6095359375013,2765.984375,wrong_trick
34813.185854320989,-268.59888888888889,-35.882222222222211,-8.5944444444444468,94307.28395061729,-11.26,41438.691358024691,2445.7777777777778,81.127777777777794,-10.555555555555555,6328.0139728395061,3497.3580246913584,wrong_trick
22675.83382644628,-135.5390909090909,-156.02363636363637,36.304545454545455,67768.413223140509,-10.078181818181816,7941.5206611570238,2033.4214876033059,-9.4181818181818162,25.272727272727273,4845.5713785123962,11700.380165289258,wrong_trick
